Date,Open,High,Low,Close,Adj Close,Volume
2022-02-24,32.099998,32.099998,31.500000,31.850000,28.200027,3709185
2022-02-25,31.549999,31.799999,31.299999,31.500000,27.890139,2566661
2022-02-28,31.299999,31.500000,30.799999,31.250000,27.668787,5079763
2022-03-01,31.200001,31.200001,30.299999,30.600000,27.093275,3804337
2022-03-02,30.450001,30.549999,30.200001,30.250000,26.783386,1985438
2022-03-03,30.350000,30.799999,30.200001,30.450001,26.960468,1915549
2022-03-04,30.450001,30.450001,30.049999,30.299999,26.827656,2066366
2022-03-07,30.100000,30.400000,29.650000,30.299999,26.827656,4232777
2022-03-08,30.600000,30.650000,30.000000,30.200001,26.739117,3234654
2022-03-09,30.200001,30.549999,29.500000,29.799999,26.384954,3735710
2022-03-10,30.450001,30.600000,30.000000,30.299999,26.827656,3021402
2022-03-11,30.400000,30.450001,29.799999,30.200001,26.739117,3448375
2022-03-14,30.200001,30.350000,29.850000,30.049999,26.606304,5091122
2022-03-15,30.049999,30.049999,28.700001,29.100000,25.765175,10497497
2022-03-16,29.000000,29.350000,28.200001,28.350000,25.593647,6741645
2022-03-17,29.100000,30.650000,28.799999,30.450001,27.489473,9526115
2022-03-18,30.600000,31.400000,30.400000,31.400000,28.347107,16136718
2022-03-21,31.000000,31.400000,30.650000,31.000000,27.985996,3376430
2022-03-22,31.350000,31.500000,30.900000,31.200001,28.166553,3602779
2022-03-23,31.200001,32.400002,31.100000,32.000000,28.888771,5546490
2022-03-24,32.099998,32.349998,31.700001,32.150002,29.024189,3473263
2022-03-25,32.000000,32.900002,31.850000,32.450001,29.295021,4041318
2022-03-28,32.400002,32.400002,31.799999,32.349998,29.204741,1827666
2022-03-29,32.349998,32.400002,31.799999,32.049999,28.933910,2078099
2022-03-30,32.450001,33.150002,32.150002,32.750000,29.565853,4210692
2022-03-31,32.750000,33.250000,31.850000,31.850000,28.753355,4453060
2022-04-01,31.850000,32.200001,31.500000,32.150002,29.024189,2053614
2022-04-04,32.150002,32.400002,31.700001,32.400002,29.249884,1631328
2022-04-06,32.450001,32.450001,31.900000,32.299999,29.159603,3053935
2022-04-07,32.250000,32.250000,31.400000,31.850000,28.753355,3281131
2022-04-08,31.950001,32.200001,31.600000,31.950001,28.843634,1828874
2022-04-11,31.700001,31.799999,31.350000,31.750000,28.663078,1621686
2022-04-12,31.750000,31.850000,31.200001,31.500000,28.437384,2257096
2022-04-13,31.600000,31.600000,31.049999,31.500000,28.437384,1181438
2022-04-14,31.500000,31.900000,31.400000,31.900000,28.798494,1352871
2022-04-19,31.950001,32.000000,31.400000,31.799999,28.708218,1985891
2022-04-20,31.799999,32.200001,31.250000,31.350000,28.301968,2183888
2022-04-21,31.400000,31.600000,31.049999,31.200001,28.166553,2257168
2022-04-22,31.200001,31.299999,30.850000,31.049999,28.031136,1638889
2022-04-25,30.799999,30.900000,30.350000,30.700001,27.715166,2259016
2022-04-26,30.700001,30.700001,30.150000,30.400000,27.444332,2730845
2022-04-27,30.049999,30.450001,29.900000,30.150000,27.218637,1729220
2022-04-28,30.150000,30.400000,29.700001,30.250000,27.308918,2193927
2022-04-29,30.150000,30.350000,29.700001,30.100000,27.173502,4996421
2022-05-03,29.799999,30.250000,29.200001,30.000000,27.083223,3547272
2022-05-04,29.950001,30.299999,29.950001,30.299999,27.354055,1877408
2022-05-05,30.350000,30.650000,29.799999,30.000000,27.083223,2425872
2022-05-06,29.450001,29.799999,29.100000,29.250000,26.406143,4101966
2022-05-10,28.299999,28.700001,27.650000,28.549999,25.774200,5842291
2022-05-11,28.549999,28.650000,28.150000,28.299999,25.548508,3511787
2022-05-12,28.000000,28.200001,27.799999,27.900000,25.187397,3450969
2022-05-13,28.450001,28.850000,28.299999,28.650000,25.864477,3754260
2022-05-16,28.799999,28.950001,28.150000,28.799999,25.999893,2914919
2022-05-17,28.799999,29.500000,28.650000,29.350000,26.496420,3245246
2022-05-18,29.049999,29.450001,28.799999,29.350000,26.496420,2890450
2022-05-19,28.900000,29.350000,28.850000,29.100000,26.270727,1260655
2022-05-20,29.100000,29.600000,28.950001,29.400000,26.541559,1949050
2022-05-23,29.600000,29.799999,29.250000,29.400000,26.541559,1890306
2022-05-24,29.700001,29.700001,28.900000,29.049999,26.225588,3243645
2022-05-25,29.250000,29.549999,29.100000,29.400000,26.541559,3621365
2022-05-26,29.400000,29.600000,28.900000,29.250000,26.406143,2829982
2022-05-27,29.600000,29.900000,29.549999,29.850000,26.947807,3104128
2022-05-30,29.900000,30.299999,29.850000,30.100000,27.173502,1978393
2022-05-31,30.200001,30.299999,29.700001,29.900000,26.992947,5600888
2022-06-01,29.799999,30.450001,29.650000,30.299999,27.354055,2802879
2022-06-02,29.700001,29.900000,28.350000,29.100000,26.270727,20669956
2022-06-06,30.100000,30.299999,29.600000,30.200001,27.263779,12542977
2022-06-07,30.400000,30.700001,29.900000,30.500000,27.534611,5745175
2022-06-08,30.450001,30.600000,30.049999,30.200001,27.263779,3253961
2022-06-09,30.000000,30.500000,29.799999,30.200001,27.263779,2745637
2022-06-10,29.850000,30.150000,29.799999,29.950001,27.038086,3095585
2022-06-13,29.700001,29.799999,29.350000,29.549999,26.676975,3247662
2022-06-14,29.750000,29.750000,29.000000,29.200001,26.361004,3577237
2022-06-15,28.950001,29.100000,28.700001,28.750000,25.954756,4449267
2022-06-16,28.650000,28.750000,27.900000,28.100000,25.367954,6088291
2022-06-17,28.100000,28.250000,27.799999,27.799999,25.097120,8696783
2022-06-20,27.799999,28.150000,27.500000,27.700001,25.006844,5459086
2022-06-21,27.600000,28.400000,27.600000,28.150000,25.413090,6273472
2022-06-22,28.200001,28.299999,27.799999,27.850000,25.142260,3643407
2022-06-23,27.850000,28.200001,27.850000,28.000000,25.277676,3382354
2022-06-24,28.000000,28.150000,27.750000,28.150000,25.413090,2837896
2022-06-27,28.350000,28.799999,28.299999,28.450001,25.683926,5181855
2022-06-28,28.549999,28.900000,28.400000,28.750000,25.954756,3575918
2022-06-29,28.700001,28.750000,28.299999,28.450001,25.683926,3563518
